file.name,database,uri,sub.database,pathway.id,pathway.name,macromolecule.ID.type,simple.chemical.ID.type
http___identifiers.org_smpdb_SMP00023.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00023,smpdb,SMP00023,Steroid Biosynthesis,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00024.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00024,smpdb,SMP00024,Porphyrin Metabolism,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00025.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00025,smpdb,SMP00025,Phospholipid Biosynthesis,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00027.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00027,smpdb,SMP00027,Pantothenate and CoA Biosynthesis,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00028.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00028,smpdb,SMP00028,Caffeine Metabolism,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00029.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00029,smpdb,SMP00029,Selenoamino Acid Metabolism,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00030.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00030,smpdb,SMP00030,Oxidation of Branched Chain Fatty Acids,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00031.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00031,smpdb,SMP00031,Pentose Phosphate Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00032.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00032,smpdb,SMP00032,"""Valine, Leucine and Isoleucine Degradation""",pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00033.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00033,smpdb,SMP00033,Methionine Metabolism,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00034.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00034,smpdb,SMP00034,Sphingolipid Metabolism,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00035.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00035,smpdb,SMP00035,Bile Acid Biosynthesis,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00036.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00036,smpdb,SMP00036,D-Arginine and D-Ornithine Metabolism,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00037.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00037,smpdb,SMP00037,Lysine Degradation,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00039.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00039,smpdb,SMP00039,Glycerolipid Metabolism,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00040.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00040,smpdb,SMP00040,Glycolysis,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00041.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00041,smpdb,SMP00041,Sulfate/Sulfite Metabolism,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00043.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00043,smpdb,SMP00043,Galactose Metabolism,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00044.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00044,smpdb,SMP00044,Histidine Metabolism,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00045.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00045,smpdb,SMP00045,Amino Sugar Metabolism,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00046.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00046,smpdb,SMP00046,Pyrimidine Metabolism,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00048.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00048,smpdb,SMP00048,Nicotinate and Nicotinamide Metabolism,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00050.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00050,smpdb,SMP00050,Purine Metabolism,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00051.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00051,smpdb,SMP00051,Fatty acid Metabolism,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00052.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00052,smpdb,SMP00052,Beta Oxidation of Very Long Chain Fatty Acids,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00053.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00053,smpdb,SMP00053,Folate Metabolism,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00054.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00054,smpdb,SMP00054,Fatty Acid Elongation In Mitochondria,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00055.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00055,smpdb,SMP00055,Alanine Metabolism,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00057.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00057,smpdb,SMP00057,Citric Acid Cycle,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00058.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00058,smpdb,SMP00058,Starch and Sucrose Metabolism,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00059.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00059,smpdb,SMP00059,Urea Cycle,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00060.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00060,smpdb,SMP00060,Pyruvate Metabolism,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00063.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00063,smpdb,SMP00063,Tryptophan Metabolism,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00064.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00064,smpdb,SMP00064,Fructose and Mannose Degradation,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00065.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00065,smpdb,SMP00065,Ubiquinone Biosynthesis,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00066.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00066,smpdb,SMP00066,Biotin Metabolism,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00067.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00067,smpdb,SMP00067,Aspartate Metabolism,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00068.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00068,smpdb,SMP00068,Androgen and Estrogen Metabolism,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00070.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00070,smpdb,SMP00070,Riboflavin Metabolism,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00071.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00071,smpdb,SMP00071,Ketone Body Metabolism,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00072.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00072,smpdb,SMP00072,Glutamate Metabolism,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00073.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00073,smpdb,SMP00073,Butyrate Metabolism,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00074.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00074,smpdb,SMP00074,Retinol Metabolism,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00075.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00075,smpdb,SMP00075,Arachidonic Acid Metabolism,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00076.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00076,smpdb,SMP00076,Thiamine Metabolism,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00077.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00077,smpdb,SMP00077,Piroxicam Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00078.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00078,smpdb,SMP00078,Chlorothiazide Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00079.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00079,smpdb,SMP00079,Ibandronate Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00080.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00080,smpdb,SMP00080,Polythiazide Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00081.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00081,smpdb,SMP00081,Methyclothiazide Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00082.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00082,smpdb,SMP00082,Simvastatin Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00083.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00083,smpdb,SMP00083,Acetylsalicylic Acid Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00084.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00084,smpdb,SMP00084,Etodolac Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00085.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00085,smpdb,SMP00085,Ketoprofen Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00086.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00086,smpdb,SMP00086,Ibuprofen Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00087.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00087,smpdb,SMP00087,Rofecoxib Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00088.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00088,smpdb,SMP00088,Bumetanide Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00089.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00089,smpdb,SMP00089,Pravastatin Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00090.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00090,smpdb,SMP00090,Bendroflumethiazide Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00091.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00091,smpdb,SMP00091,Quinethazone Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00092.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00092,smpdb,SMP00092,Rosuvastatin Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00093.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00093,smpdb,SMP00093,Diclofenac Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00094.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00094,smpdb,SMP00094,Sulindac Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00095.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00095,smpdb,SMP00095,Alendronate Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00096.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00096,smpdb,SMP00096,Celecoxib Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00097.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00097,smpdb,SMP00097,Ethacrynic Acid Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00098.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00098,smpdb,SMP00098,Ketorolac Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00099.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00099,smpdb,SMP00099,Lovastatin Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00100.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00100,smpdb,SMP00100,Hydrochlorothiazide Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00101.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00101,smpdb,SMP00101,Suprofen Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00102.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00102,smpdb,SMP00102,Bromfenac Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00103.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00103,smpdb,SMP00103,Cyclothiazide Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00104.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00104,smpdb,SMP00104,Indomethacin Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00105.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00105,smpdb,SMP00105,Metolazone Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00106.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00106,smpdb,SMP00106,Meloxicam Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00107.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00107,smpdb,SMP00107,Zoledronate Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00108.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00108,smpdb,SMP00108,Hydroflumethiazide Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00109.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00109,smpdb,SMP00109,Mefenamic Acid Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00110.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00110,smpdb,SMP00110,Indapamide Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00111.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00111,smpdb,SMP00111,Cerivastatin Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00112.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00112,smpdb,SMP00112,Risedronate Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00113.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00113,smpdb,SMP00113,Oxaprozin Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00114.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00114,smpdb,SMP00114,Nabumetone Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00115.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00115,smpdb,SMP00115,Furosemide Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00116.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00116,smpdb,SMP00116,Valdecoxib Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00117.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00117,smpdb,SMP00117,Pamidronate Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00118.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00118,smpdb,SMP00118,Torsemide Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00119.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00119,smpdb,SMP00119,Fluvastatin Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00120.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00120,smpdb,SMP00120,Naproxen Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00121.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00121,smpdb,SMP00121,Trichlormethiazide Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00122.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00122,smpdb,SMP00122,Chlorthalidone Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00123.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00123,smpdb,SMP00123,Betaine Metabolism,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00124.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00124,smpdb,SMP00124,Glycerol Phosphate Shuttle,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00126.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00126,smpdb,SMP00126,Phenylacetate Metabolism,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00127.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00127,smpdb,SMP00127,Glucose-Alanine Cycle,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00128.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00128,smpdb,SMP00128,Gluconeogenesis,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00129.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00129,smpdb,SMP00129,Malate-Aspartate Shuttle,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00130.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00130,smpdb,SMP00130,Steroidogenesis,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00131.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00131,smpdb,SMP00131,Atorvastatin Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00132.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00132,smpdb,SMP00132,Triamterene Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00133.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00133,smpdb,SMP00133,Amiloride Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00134.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00134,smpdb,SMP00134,Spironolactone Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00135.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00135,smpdb,SMP00135,Eplerenone Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00136.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00136,smpdb,SMP00136,2-Hydroxyglutric Aciduria (D And L Form),pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00137.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00137,smpdb,SMP00137,2-Methyl-3-Hydroxybutryl CoA Dehydrogenase Deficiency,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00138.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00138,smpdb,SMP00138,3-Hydroxy-3-Methylglutaryl-CoA Lyase Deficiency,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00139.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00139,smpdb,SMP00139,3-Methylglutaconic Aciduria Type I,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00140.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00140,smpdb,SMP00140,3-Methylglutaconic Aciduria Type III,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00141.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00141,smpdb,SMP00141,3-Methylglutaconic Aciduria Type IV,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00143.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00143,smpdb,SMP00143,5-Oxoprolinuria,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00144.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00144,smpdb,SMP00144,Adenosine Deaminase Deficiency,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00145.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00145,smpdb,SMP00145,Benazepril Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00146.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00146,smpdb,SMP00146,Captopril Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00147.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00147,smpdb,SMP00147,Cilazapril Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00148.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00148,smpdb,SMP00148,Enalapril Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00149.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00149,smpdb,SMP00149,Fosinopril Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00150.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00150,smpdb,SMP00150,Lisinopril Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00151.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00151,smpdb,SMP00151,Moexipril Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00152.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00152,smpdb,SMP00152,Perindopril Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00153.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00153,smpdb,SMP00153,Quinapril Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00154.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00154,smpdb,SMP00154,Ramipril Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00155.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00155,smpdb,SMP00155,Rescinnamine Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00156.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00156,smpdb,SMP00156,Spirapril Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00157.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00157,smpdb,SMP00157,Trandolapril Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00158.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00158,smpdb,SMP00158,Candesartan Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00159.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00159,smpdb,SMP00159,Eprosartan Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00160.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00160,smpdb,SMP00160,Forasartan Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00161.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00161,smpdb,SMP00161,Irbesartan Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00162.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00162,smpdb,SMP00162,Losartan Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00163.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00163,smpdb,SMP00163,Olmesartan Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00164.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00164,smpdb,SMP00164,Telmisartan Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00165.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00165,smpdb,SMP00165,Valsartan Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00167.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00167,smpdb,SMP00167,Adenylosuccinate Lyase Deficiency,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00168.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00168,smpdb,SMP00168,AICA-Ribosiduria,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00169.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00169,smpdb,SMP00169,Alkaptonuria,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00170.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00170,smpdb,SMP00170,Aromatic L-Aminoacid Decarboxylase Deficiency,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00172.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00172,smpdb,SMP00172,Beta Ureidopropionase Deficiency,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00173.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00173,smpdb,SMP00173,Beta-Ketothiolase Deficiency,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00174.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00174,smpdb,SMP00174,Biotinidase Deficiency,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00175.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00175,smpdb,SMP00175,Canavan Disease,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00177.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00177,smpdb,SMP00177,Cystathionine Beta-Synthase Deficiency,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00178.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00178,smpdb,SMP00178,Dihydropyrimidinase Deficiency,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00179.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00179,smpdb,SMP00179,Dihydropyrimidine Dehydrogenase Deficiency (DHPD),pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00181.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00181,smpdb,SMP00181,Ethylmalonic Encephalopathy,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00182.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00182,smpdb,SMP00182,Galactosemia,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00183.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00183,smpdb,SMP00183,Gamma-Glutamyltransferase Deficiency,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00184.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00184,smpdb,SMP00184,Glucose Transporter Defect (SGLT2),pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00185.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00185,smpdb,SMP00185,Glutaric Aciduria Type I,pathwayCommons,pathwayCommons
